account_id,name,balance
ACC_000873,User_873,10771.67
ACC_000874,User_874,29133.68
ACC_000875,User_875,18285.73
ACC_000876,User_876,47193.06
ACC_000877,User_877,18520.68
ACC_000878,User_878,34136.43
ACC_000879,User_879,22310.15
ACC_000880,User_880,7581.91
ACC_000881,User_881,1456.27
ACC_000882,User_882,35828.87
ACC_000883,User_883,35896.15
ACC_000884,User_884,27394.9
ACC_000885,User_885,30709.31
ACC_000886,User_886,31081.98
ACC_000887,User_887,48744.15
ACC_000888,User_888,21264.9
ACC_000889,User_889,4326.24
ACC_000890,User_890,9928.78
ACC_000891,User_891,17154.84
ACC_000892,User_892,29935.68
ACC_000893,User_893,26734.23
ACC_000894,User_894,36739.76
ACC_000895,User_895,19421.19
ACC_000896,User_896,13382.88
ACC_000897,User_897,6637.77
ACC_000898,User_898,40370.77
ACC_000899,User_899,41540.09
ACC_000900,User_900,18226.69
ACC_000901,User_901,12623.59
ACC_000902,User_902,21685.58
ACC_000903,User_903,2338.24
ACC_000904,User_904,32156.75
ACC_000905,User_905,42779.99
ACC_000906,User_906,25701.53
ACC_000907,User_907,26034.23
ACC_000908,User_908,18624.3
ACC_000909,User_909,24343.95
ACC_000910,User_910,1623.73
ACC_000911,User_911,20436.96
ACC_000912,User_912,18458.18
ACC_000913,User_913,38087.87
ACC_000914,User_914,30431.78
ACC_000915,User_915,5129.29
ACC_000916,User_916,19962.53
ACC_000917,User_917,24348.13
ACC_000918,User_918,9821.72
ACC_000919,User_919,24598.18
ACC_000920,User_920,5165.03
ACC_000921,User_921,9486.27
ACC_000922,User_922,44674.79
ACC_000923,User_923,1127.1
ACC_000924,User_924,30582.22
ACC_000925,User_925,11193.65
ACC_000926,User_926,13673.39
ACC_000927,User_927,11712.38
ACC_000928,User_928,40049.38
ACC_000929,User_929,38834.74
ACC_000930,User_930,48622.41
ACC_000931,User_931,42767.78
ACC_000932,User_932,2509.2
ACC_000933,User_933,7637.46
ACC_000934,User_934,31475.43
ACC_000935,User_935,34598.63
ACC_000936,User_936,13810.77
ACC_000937,User_937,30996.97
ACC_000938,User_938,20337.75
ACC_000939,User_939,37164.14
ACC_000940,User_940,23371.21
ACC_000941,User_941,33920.37
ACC_000942,User_942,30013.49
ACC_000943,User_943,34206.52
ACC_000944,User_944,21766.93
ACC_000945,User_945,7781.69
ACC_000946,User_946,33707.9
ACC_000947,User_947,27271.12
ACC_000948,User_948,30585.12
ACC_000949,User_949,2394.52
ACC_000950,User_950,3929.08
ACC_000951,User_951,14392.98
ACC_000952,User_952,7030.23
ACC_000953,User_953,2272.06
ACC_000954,User_954,21944.05
ACC_000955,User_955,40277.59
ACC_000956,User_956,11417.74
ACC_000957,User_957,9215.57
ACC_000958,User_958,44714.58
ACC_000959,User_959,1617.51
ACC_000960,User_960,29791.59
ACC_000961,User_961,13044.41
ACC_000962,User_962,40659.35
ACC_000963,User_963,19640.48
ACC_000964,User_964,30524.44
ACC_000965,User_965,47807.41
ACC_000966,User_966,11618.57
ACC_000967,User_967,38540.49
ACC_000968,User_968,48036.5
ACC_000969,User_969,22554.52
ACC_000970,User_970,43995.11
ACC_000971,User_971,46197.75
ACC_000972,User_972,21201.71
ACC_000973,User_973,12746.3
ACC_000974,User_974,22603.4
ACC_000975,User_975,11456.86
ACC_000976,User_976,36360.72
ACC_000977,User_977,23674.4
ACC_000978,User_978,16839.64
ACC_000979,User_979,44027.84
ACC_000980,User_980,27333.4
ACC_000981,User_981,33399.35
ACC_000982,User_982,39551.19
ACC_000983,User_983,26660.14
ACC_000984,User_984,29656.48
ACC_000985,User_985,7198.77
ACC_000986,User_986,10607.35
ACC_000987,User_987,10779.75
ACC_000988,User_988,30505.46
ACC_000989,User_989,45509.3
ACC_000990,User_990,45401.87
ACC_000991,User_991,23794.02
ACC_000992,User_992,28646.01
ACC_000993,User_993,27910.73
ACC_000994,User_994,49091.97
ACC_000995,User_995,4753.64
ACC_000996,User_996,26162.22
ACC_000997,User_997,26903.7
ACC_000998,User_998,36820.35
ACC_000999,User_999,5598.83
ACC_001000,User_1000,20966.17
ACC_001001,User_1001,7433.95
ACC_001002,User_1002,8646.73
ACC_001003,User_1003,45726.03
ACC_001004,User_1004,43638.55
ACC_001005,User_1005,26362.75
ACC_001006,User_1006,20315.2
ACC_001007,User_1007,17692.76
ACC_001008,User_1008,48817.23
ACC_001009,User_1009,18102.68
ACC_001010,User_1010,17843.25
ACC_001011,User_1011,33404.81
ACC_001012,User_1012,11324.61
ACC_001013,User_1013,46505.78
ACC_001014,User_1014,38267.13
ACC_001015,User_1015,29091.34
ACC_001016,User_1016,30702.37
ACC_001017,User_1017,28057.82
ACC_001018,User_1018,4871.63
ACC_001019,User_1019,6206.67
ACC_001020,User_1020,30429.79
ACC_001021,User_1021,6422.24
ACC_001022,User_1022,32237.74
ACC_001023,User_1023,12752.99
ACC_001024,User_1024,36284.79
ACC_001025,User_1025,35336.17
ACC_001026,User_1026,1082.89
ACC_001027,User_1027,32573.74
ACC_001028,User_1028,45228.31
ACC_001029,User_1029,33649.69
ACC_001030,User_1030,37746.29
ACC_001031,User_1031,31138.32
ACC_001032,User_1032,7079.44
ACC_001033,User_1033,32202.58
ACC_001034,User_1034,28195.61
ACC_001035,User_1035,14065.81
ACC_001036,User_1036,36064.63
ACC_001037,User_1037,21001.38
ACC_001038,User_1038,6379.96
ACC_001039,User_1039,29267.18
ACC_001040,User_1040,39093.03
ACC_001041,User_1041,5929.84
ACC_001042,User_1042,17835.11
ACC_001043,User_1043,15547.87
ACC_001044,User_1044,27752.29
ACC_001045,User_1045,25977.24
ACC_001046,User_1046,9819.21
ACC_001047,User_1047,47624.98
ACC_001048,User_1048,31813.73
ACC_001049,User_1049,44937.55
ACC_001050,User_1050,24765.93
ACC_001051,User_1051,20399.62
ACC_001052,User_1052,38509.33
ACC_001053,User_1053,21734.32
ACC_001054,User_1054,34559.54
ACC_001055,User_1055,46993.71
ACC_001056,User_1056,27792.64
ACC_001057,User_1057,6749.52
ACC_001058,User_1058,39977.81
ACC_001059,User_1059,13025.56
ACC_001060,User_1060,23272.41
ACC_001061,User_1061,2413.73
ACC_001062,User_1062,42726.76
ACC_001063,User_1063,37294.65
ACC_001064,User_1064,11660.42
ACC_001065,User_1065,7987.96
ACC_001066,User_1066,6020.09
ACC_001067,User_1067,30684.32
ACC_001068,User_1068,45024.81
ACC_001069,User_1069,20151.88
ACC_001070,User_1070,5869.33
ACC_001071,User_1071,22625.17
ACC_001072,User_1072,43866.58
ACC_001073,User_1073,10781.29
ACC_001074,User_1074,36668.92
ACC_001075,User_1075,39412.78
ACC_001076,User_1076,13061.16
ACC_001077,User_1077,15286.6
ACC_001078,User_1078,45528.13
ACC_001079,User_1079,44644.88
ACC_001080,User_1080,9330.91
ACC_001081,User_1081,10463.48
ACC_001082,User_1082,5658.85
ACC_001083,User_1083,12357.54
ACC_001084,User_1084,28953.38
ACC_001085,User_1085,9619.14
ACC_001086,User_1086,4813.24
ACC_001087,User_1087,48976.06
ACC_001088,User_1088,4200.64
ACC_001089,User_1089,19156.32
ACC_001090,User_1090,19111.6
ACC_001091,User_1091,14353.97
ACC_001092,User_1092,34574.63
ACC_001093,User_1093,4359.35
ACC_001094,User_1094,16177.7
ACC_001095,User_1095,37828.33
ACC_001096,User_1096,16980.99
ACC_001097,User_1097,5971.32
ACC_001098,User_1098,27831.48
ACC_001099,User_1099,21218.62
ACC_001100,User_1100,17968.34
ACC_001101,User_1101,41745.16
ACC_001102,User_1102,42522.67
ACC_001103,User_1103,40047.59
ACC_001104,User_1104,36644.35
ACC_001105,User_1105,49325.71
ACC_001106,User_1106,24549.72
ACC_001107,User_1107,29407.56
ACC_001108,User_1108,10669.87
ACC_001109,User_1109,43744.11
ACC_001110,User_1110,26855.98
ACC_001111,User_1111,13232.53
ACC_001112,User_1112,24137.06
ACC_001113,User_1113,20189.12
ACC_001114,User_1114,8375.63
ACC_001115,User_1115,20582.12
ACC_001116,User_1116,16580.39
ACC_001117,User_1117,7218.37
ACC_001118,User_1118,28473.0
ACC_001119,User_1119,39461.96
ACC_001120,User_1120,24455.45
ACC_001121,User_1121,24272.66
ACC_001122,User_1122,46077.81
ACC_001123,User_1123,18695.48
ACC_001124,User_1124,28686.35
ACC_001125,User_1125,8872.55
ACC_001126,User_1126,23107.99
ACC_001127,User_1127,45105.04
ACC_001128,User_1128,49374.23
ACC_001129,User_1129,48634.14
ACC_001130,User_1130,43912.99
ACC_001131,User_1131,10661.74
ACC_001132,User_1132,16147.75
ACC_001133,User_1133,32333.85
ACC_001134,User_1134,8024.77
ACC_001135,User_1135,7481.59
ACC_001136,User_1136,22475.08
ACC_001137,User_1137,8883.18
ACC_001138,User_1138,40087.04
ACC_001139,User_1139,1153.73
ACC_001140,User_1140,11655.23
ACC_001141,User_1141,46974.31
ACC_001142,User_1142,27343.97
ACC_001143,User_1143,47424.34
ACC_001144,User_1144,20033.61
ACC_001145,User_1145,25628.79
ACC_001146,User_1146,42125.24
ACC_001147,User_1147,48747.85
ACC_001148,User_1148,4623.68
ACC_001149,User_1149,27345.91
ACC_001150,User_1150,13161.43
ACC_001151,User_1151,33642.84
ACC_001152,User_1152,22350.54
ACC_001153,User_1153,16768.72
ACC_001154,User_1154,47215.88
ACC_001155,User_1155,8288.86
ACC_001156,User_1156,46344.66
ACC_001157,User_1157,13353.88
ACC_001158,User_1158,42254.35
ACC_001159,User_1159,28396.56
ACC_001160,User_1160,13818.22
ACC_001161,User_1161,34825.98
ACC_001162,User_1162,46631.68
ACC_001163,User_1163,26536.02
ACC_001164,User_1164,25976.89
ACC_001165,User_1165,21624.6
ACC_001166,User_1166,13774.17
ACC_001167,User_1167,5213.71
ACC_001168,User_1168,27429.6
ACC_001169,User_1169,30027.61
ACC_001170,User_1170,34750.91
ACC_001171,User_1171,17845.41
ACC_001172,User_1172,25151.58
ACC_001173,User_1173,32853.24
ACC_001174,User_1174,10687.61
ACC_001175,User_1175,1667.39
ACC_001176,User_1176,11121.06
ACC_001177,User_1177,41419.43
ACC_001178,User_1178,14946.27
ACC_001179,User_1179,19595.8
ACC_001180,User_1180,9594.83
ACC_001181,User_1181,28546.95
ACC_001182,User_1182,31882.6
ACC_001183,User_1183,27602.52
ACC_001184,User_1184,4354.65
ACC_001185,User_1185,41223.09
ACC_001186,User_1186,35392.12
ACC_001187,User_1187,14788.74
ACC_001188,User_1188,24870.63
ACC_001189,User_1189,12462.83
ACC_001190,User_1190,15157.62
ACC_001191,User_1191,10993.14
ACC_001192,User_1192,41196.2
ACC_001193,User_1193,9849.56
ACC_001194,User_1194,20103.61
ACC_001195,User_1195,24549.66
ACC_001196,User_1196,3886.31
ACC_001197,User_1197,47706.16
ACC_001198,User_1198,23746.28
ACC_001199,User_1199,3406.5
ACC_001200,User_1200,41688.12
ACC_001201,User_1201,36698.86
ACC_001202,User_1202,10656.17
ACC_001203,User_1203,21252.52
ACC_001204,User_1204,25094.64
ACC_001205,User_1205,35689.09
ACC_001206,User_1206,17470.66
ACC_001207,User_1207,33384.26
ACC_001208,User_1208,45217.5
ACC_001209,User_1209,2548.65
ACC_001210,User_1210,13261.9
ACC_001211,User_1211,27790.62
ACC_001212,User_1212,6830.5
ACC_001213,User_1213,12021.34
ACC_001214,User_1214,46228.04
ACC_001215,User_1215,31881.1
ACC_001216,User_1216,44074.64
ACC_001217,User_1217,17674.23
ACC_001218,User_1218,22819.92
ACC_001219,User_1219,9866.31
ACC_001220,User_1220,27320.92
ACC_001221,User_1221,45361.2
ACC_001222,User_1222,30197.28
ACC_001223,User_1223,38893.76
ACC_001224,User_1224,18669.97
ACC_001225,User_1225,16796.06
ACC_001226,User_1226,22292.96
ACC_001227,User_1227,17171.6
ACC_001228,User_1228,49086.05
ACC_001229,User_1229,25518.95
ACC_001230,User_1230,12323.44
ACC_001231,User_1231,45391.19
ACC_001232,User_1232,6652.79
ACC_001233,User_1233,12220.13
ACC_001234,User_1234,33061.27
ACC_001235,User_1235,3516.9
ACC_001236,User_1236,38708.07
ACC_001237,User_1237,29099.63
ACC_001238,User_1238,5580.01
ACC_001239,User_1239,8639.59
ACC_001240,User_1240,30386.6
ACC_001241,User_1241,25327.2
ACC_001242,User_1242,33026.27
ACC_001243,User_1243,20022.39
ACC_001244,User_1244,27407.09
ACC_001245,User_1245,2386.02
ACC_001246,User_1246,5380.78
ACC_001247,User_1247,41234.37
ACC_001248,User_1248,3218.53
ACC_001249,User_1249,30410.95
ACC_001250,User_1250,4957.21
ACC_001251,User_1251,16818.51
ACC_001252,User_1252,30432.8
ACC_001253,User_1253,3680.75
ACC_001254,User_1254,43139.54
ACC_001255,User_1255,13957.41
ACC_001256,User_1256,49034.94
ACC_001257,User_1257,30661.47
ACC_001258,User_1258,10011.94
ACC_001259,User_1259,20123.93
ACC_001260,User_1260,19429.44
ACC_001261,User_1261,10292.65
ACC_001262,User_1262,35832.21
ACC_001263,User_1263,4931.09
ACC_001264,User_1264,17166.91
ACC_001265,User_1265,45513.68
ACC_001266,User_1266,5480.57
ACC_001267,User_1267,20690.02
ACC_001268,User_1268,32663.31
ACC_001269,User_1269,38721.68
ACC_001270,User_1270,11545.45
ACC_001271,User_1271,8474.08
ACC_001272,User_1272,2721.3
ACC_001273,User_1273,13468.66
ACC_001274,User_1274,34183.53
ACC_001275,User_1275,17572.09
ACC_001276,User_1276,34991.1
ACC_001277,User_1277,35946.49
ACC_001278,User_1278,43225.99
ACC_001279,User_1279,44506.19
ACC_001280,User_1280,48527.9
ACC_001281,User_1281,18177.92
ACC_001282,User_1282,3980.63
ACC_001283,User_1283,25911.22
ACC_001284,User_1284,39392.5
ACC_001285,User_1285,27773.19
ACC_001286,User_1286,39044.9
ACC_001287,User_1287,45082.13
ACC_001288,User_1288,6956.43
ACC_001289,User_1289,37349.61
ACC_001290,User_1290,33276.79
ACC_001291,User_1291,4416.69
ACC_001292,User_1292,17701.52
ACC_001293,User_1293,39527.82
ACC_001294,User_1294,13759.33
ACC_001295,User_1295,14029.95
ACC_001296,User_1296,14215.48
ACC_001297,User_1297,37476.09
ACC_001298,User_1298,11783.67
ACC_001299,User_1299,28413.35
ACC_001300,User_1300,10404.53
ACC_001301,User_1301,41111.39
ACC_001302,User_1302,22808.49
ACC_001303,User_1303,21237.91
ACC_001304,User_1304,13197.87
ACC_001305,User_1305,14345.59
ACC_001306,User_1306,40848.69
ACC_001307,User_1307,25636.79
ACC_001308,User_1308,23599.6
ACC_001309,User_1309,37701.18
ACC_001310,User_1310,48165.32
ACC_001311,User_1311,27428.54
ACC_001312,User_1312,44531.13
ACC_001313,User_1313,20069.04
ACC_001314,User_1314,18349.69
ACC_001315,User_1315,41003.98
ACC_001316,User_1316,24466.18
ACC_001317,User_1317,18848.47
ACC_001318,User_1318,20063.33
ACC_001319,User_1319,40111.05
ACC_001320,User_1320,38072.81
ACC_001321,User_1321,26622.27
ACC_001322,User_1322,11822.96
ACC_001323,User_1323,49890.28
ACC_001324,User_1324,38583.36
ACC_001325,User_1325,43327.43
ACC_001326,User_1326,49186.83
ACC_001327,User_1327,2609.25
ACC_001328,User_1328,15592.73
ACC_001329,User_1329,25943.91
ACC_001330,User_1330,35536.97
ACC_001331,User_1331,32581.15
ACC_001332,User_1332,34719.39
ACC_001333,User_1333,18675.38
ACC_001334,User_1334,4170.82
ACC_001335,User_1335,13167.58
ACC_001336,User_1336,44993.53
ACC_001337,User_1337,17619.89
ACC_001338,User_1338,11346.38
ACC_001339,User_1339,16489.09
ACC_001340,User_1340,40893.35
ACC_001341,User_1341,9109.12
ACC_001342,User_1342,7327.2
ACC_001343,User_1343,18549.27
ACC_001344,User_1344,33017.23
ACC_001345,User_1345,35502.63
ACC_001346,User_1346,24124.59
ACC_001347,User_1347,44343.97
ACC_001348,User_1348,9251.8
ACC_001349,User_1349,21405.6
ACC_001350,User_1350,46540.19
ACC_001351,User_1351,3635.67
ACC_001352,User_1352,36450.62
ACC_001353,User_1353,48017.48
ACC_001354,User_1354,5798.26
ACC_001355,User_1355,33542.62
ACC_001356,User_1356,28200.29
ACC_001357,User_1357,18871.17
ACC_001358,User_1358,18730.12
ACC_001359,User_1359,24942.87
ACC_001360,User_1360,47453.99
ACC_001361,User_1361,35214.12
ACC_001362,User_1362,48571.23
ACC_001363,User_1363,14067.97
ACC_001364,User_1364,49164.6
ACC_001365,User_1365,38131.91
ACC_001366,User_1366,26734.59
ACC_001367,User_1367,49065.55
ACC_001368,User_1368,21577.23
ACC_001369,User_1369,44860.35
ACC_001370,User_1370,40322.15
ACC_001371,User_1371,13194.9
ACC_001372,User_1372,42485.44
ACC_001373,User_1373,4827.56
ACC_001374,User_1374,23364.02
ACC_001375,User_1375,21028.27
ACC_001376,User_1376,40340.89
ACC_001377,User_1377,15128.47
ACC_001378,User_1378,19777.79
ACC_001379,User_1379,48430.79
ACC_001380,User_1380,8421.2
ACC_001381,User_1381,39867.61
ACC_001382,User_1382,17726.63
ACC_001383,User_1383,4033.39
ACC_001384,User_1384,1457.81
ACC_001385,User_1385,23685.86
ACC_001386,User_1386,19903.42
ACC_001387,User_1387,17625.13
ACC_001388,User_1388,27011.02
ACC_001389,User_1389,40684.63
ACC_001390,User_1390,37948.86
ACC_001391,User_1391,38891.22
ACC_001392,User_1392,30248.15
ACC_001393,User_1393,44935.58
ACC_001394,User_1394,24956.39
ACC_001395,User_1395,6385.59
ACC_001396,User_1396,5564.83
ACC_001397,User_1397,33139.51
ACC_001398,User_1398,1152.79
ACC_001399,User_1399,29771.11
ACC_001400,User_1400,6617.93
ACC_001401,User_1401,9332.1
ACC_001402,User_1402,18688.99
ACC_001403,User_1403,7556.12
ACC_001404,User_1404,11369.96
ACC_001405,User_1405,28503.7
ACC_001406,User_1406,45199.72
ACC_001407,User_1407,40680.65
ACC_001408,User_1408,14300.1
ACC_001409,User_1409,25476.88
ACC_001410,User_1410,20119.4
ACC_001411,User_1411,39958.76
ACC_001412,User_1412,18396.67
ACC_001413,User_1413,19091.13
ACC_001414,User_1414,21155.69
ACC_001415,User_1415,26932.15
ACC_001416,User_1416,29453.79
ACC_001417,User_1417,12769.15
ACC_001418,User_1418,7253.98
ACC_001419,User_1419,30575.34
ACC_001420,User_1420,2745.21
ACC_001421,User_1421,1247.79
ACC_001422,User_1422,36205.32
ACC_001423,User_1423,49529.71
ACC_001424,User_1424,31995.77
ACC_001425,User_1425,8342.77
ACC_001426,User_1426,20266.62
ACC_001427,User_1427,25448.0
ACC_001428,User_1428,6067.92
ACC_001429,User_1429,43528.37
ACC_001430,User_1430,31106.76
ACC_001431,User_1431,39884.32
ACC_001432,User_1432,37435.1
ACC_001433,User_1433,29540.24
ACC_001434,User_1434,33417.08
ACC_001435,User_1435,5058.8
ACC_001436,User_1436,34449.84
ACC_001437,User_1437,30996.13
ACC_001438,User_1438,8671.91
ACC_001439,User_1439,14128.87
ACC_001440,User_1440,15592.04
ACC_001441,User_1441,48269.83
ACC_001442,User_1442,13745.8
ACC_001443,User_1443,38855.08
ACC_001444,User_1444,13527.5
ACC_001445,User_1445,7374.28
ACC_001446,User_1446,12557.32
ACC_001447,User_1447,39827.49
ACC_001448,User_1448,23644.8
ACC_001449,User_1449,49989.52
ACC_001450,User_1450,32723.29
ACC_001451,User_1451,26588.55
ACC_001452,User_1452,43645.41
ACC_001453,User_1453,13572.83
ACC_001454,User_1454,5999.2
ACC_001455,User_1455,47546.52
ACC_001456,User_1456,11521.17
ACC_001457,User_1457,30783.25
ACC_001458,User_1458,30854.33
ACC_001459,User_1459,33769.16
ACC_001460,User_1460,13099.66
ACC_001461,User_1461,3145.65
ACC_001462,User_1462,33929.24
ACC_001463,User_1463,38760.6
ACC_001464,User_1464,13844.38
ACC_001465,User_1465,28892.24
ACC_001466,User_1466,43509.64
ACC_001467,User_1467,47100.81
ACC_001468,User_1468,48364.83
ACC_001469,User_1469,48928.37
ACC_001470,User_1470,27728.05
ACC_001471,User_1471,31946.69
ACC_001472,User_1472,30966.9
ACC_001473,User_1473,43363.46
ACC_001474,User_1474,25161.19
ACC_001475,User_1475,18146.51
ACC_001476,User_1476,34844.35
ACC_001477,User_1477,7471.76
ACC_001478,User_1478,34789.2
ACC_001479,User_1479,42503.49
ACC_001480,User_1480,8983.44
ACC_001481,User_1481,41178.13
ACC_001482,User_1482,15945.59
ACC_001483,User_1483,9636.82
ACC_001484,User_1484,39786.51
ACC_001485,User_1485,29742.72
ACC_001486,User_1486,2364.57
ACC_001487,User_1487,14544.24
ACC_001488,User_1488,25932.33
ACC_001489,User_1489,36167.34
ACC_001490,User_1490,21888.0
ACC_001491,User_1491,36256.9
ACC_001492,User_1492,23450.3
ACC_001493,User_1493,31435.07
ACC_001494,User_1494,30941.69
ACC_001495,User_1495,45504.05
ACC_001496,User_1496,46382.96
ACC_001497,User_1497,38418.6
ACC_001498,User_1498,21405.54
ACC_001499,User_1499,38630.71
ACC_001500,User_1500,45808.93
ACC_001501,User_1501,2608.39
ACC_001502,User_1502,24438.15
ACC_001503,User_1503,36548.51
ACC_001504,User_1504,16904.45
ACC_001505,User_1505,24671.73
ACC_001506,User_1506,36817.72
ACC_001507,User_1507,24116.91
ACC_001508,User_1508,8237.31
ACC_001509,User_1509,8109.53
ACC_001510,User_1510,2993.78
ACC_001511,User_1511,27993.08
ACC_001512,User_1512,38910.72
ACC_001513,User_1513,29802.92
ACC_001514,User_1514,3356.76
ACC_001515,User_1515,9371.94
ACC_001516,User_1516,25880.97
ACC_001517,User_1517,31634.19
ACC_001518,User_1518,27196.05
ACC_001519,User_1519,40278.91
ACC_001520,User_1520,27325.65
ACC_001521,User_1521,26529.4
ACC_001522,User_1522,10685.56
ACC_001523,User_1523,13249.08
ACC_001524,User_1524,9520.64
ACC_001525,User_1525,32695.96
ACC_001526,User_1526,4688.76
ACC_001527,User_1527,4755.25
ACC_001528,User_1528,6424.18
ACC_001529,User_1529,26906.54
ACC_001530,User_1530,29859.6
ACC_001531,User_1531,25773.18
ACC_001532,User_1532,45339.89
ACC_001533,User_1533,14490.28
ACC_001534,User_1534,42358.08
ACC_001535,User_1535,28230.57
ACC_001536,User_1536,39217.23
ACC_001537,User_1537,36909.53
ACC_001538,User_1538,32535.11
ACC_001539,User_1539,45983.8
ACC_001540,User_1540,7837.39
ACC_001541,User_1541,43658.54
ACC_001542,User_1542,16269.18
ACC_001543,User_1543,34540.6
ACC_001544,User_1544,12827.56
ACC_001545,User_1545,2976.31
ACC_001546,User_1546,40571.56
ACC_001547,User_1547,11437.42
ACC_001548,User_1548,11361.03
ACC_001549,User_1549,40752.26
ACC_001550,User_1550,14875.41
ACC_001551,User_1551,10202.19
